analyte_id	analyte_submitter_id	case_id	case_submitter_id	project_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	ribosomal_rna_28s_16s_ratio	analyte_volume	well_number	analyte_type	analyte_quantity	normal_tumor_genotype_snp_match	state	a260_a280_ratio	amount	spectrophotometer_method	analyte_type_id	concentration
395fa5b6-40c8-4212-b80b-44d949991ffa	TCGA-DD-A1EB-11A-11W	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	759a494f-c699-4dd6-9553-45265c667dae	TCGA-DD-A1EB-11A	0066953e-b0e6-4f3c-93ca-d5ea4466634c	TCGA-DD-A1EB-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
ad9996de-75da-4906-95b3-5b726938e83b	TCGA-DD-A1EB-11A-11D	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	759a494f-c699-4dd6-9553-45265c667dae	TCGA-DD-A1EB-11A	0066953e-b0e6-4f3c-93ca-d5ea4466634c	TCGA-DD-A1EB-11A-11	--	released	DNA	--	1.94	0.18	UV Spec	D	--	--	--	--
2c4dae79-c542-40a4-9964-09708cdf7d0e	TCGA-DD-A1EB-11A-11R	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	759a494f-c699-4dd6-9553-45265c667dae	TCGA-DD-A1EB-11A	0066953e-b0e6-4f3c-93ca-d5ea4466634c	TCGA-DD-A1EB-11A-11	--	released	RNA	--	1.79	0.16	UV Spec	R	--	--	--	--
ff7d5c96-8d40-4c18-8437-96338a8cd40d	TCGA-DD-A1EB-10A-01W	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	3b3d111e-74d4-43eb-be45-05a4fbb8c275	TCGA-DD-A1EB-10A	d42b9fa9-57da-4487-995e-e18e345f1385	TCGA-DD-A1EB-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
44734597-a4e4-4dfe-a709-3b2fbf759084	TCGA-DD-A1EB-10A-01D	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	3b3d111e-74d4-43eb-be45-05a4fbb8c275	TCGA-DD-A1EB-10A	d42b9fa9-57da-4487-995e-e18e345f1385	TCGA-DD-A1EB-10A-01	--	released	DNA	--	2.0	0.16	UV Spec	D	--	--	--	--
06b07db1-ef8b-4ed1-b35b-1867a851cb74	TCGA-DD-A1EB-01A-11D	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	fee48a64-cf2f-4ae9-b3cf-315410d8e8ae	TCGA-DD-A1EB-01A	f94f6202-83e4-4dde-a613-bbc5528d7dcd	TCGA-DD-A1EB-01A-11	--	released	DNA	--	1.98	0.17	UV Spec	D	--	--	--	--
199e377a-df83-4eaf-a4c6-949694f07a82	TCGA-DD-A1EB-01A-11R	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	fee48a64-cf2f-4ae9-b3cf-315410d8e8ae	TCGA-DD-A1EB-01A	f94f6202-83e4-4dde-a613-bbc5528d7dcd	TCGA-DD-A1EB-01A-11	--	released	RNA	--	1.86	0.17	UV Spec	R	--	--	--	--
fa0d0031-181c-4ef9-adab-d13b000c555a	TCGA-DD-A1EB-01A-11W	68015cc7-d3a1-4c90-b8fb-5d14143d9960	TCGA-DD-A1EB	TCGA-LIHC	fee48a64-cf2f-4ae9-b3cf-315410d8e8ae	TCGA-DD-A1EB-01A	f94f6202-83e4-4dde-a613-bbc5528d7dcd	TCGA-DD-A1EB-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
41909665-7f6b-44fa-894d-2a48fbc80f8d	TCGA-ZP-A9CZ-01A-11W	22077056-067d-4db5-98e5-106778ceca56	TCGA-ZP-A9CZ	TCGA-LIHC	6e118e72-6654-42fc-92f5-c7a39e44bb15	TCGA-ZP-A9CZ-01A	0935a976-0547-443c-9d7d-04a2bee8bfe2	TCGA-ZP-A9CZ-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
7e605e90-d163-43f5-bbb4-91b4f5b6a660	TCGA-ZP-A9CZ-01A-11D	22077056-067d-4db5-98e5-106778ceca56	TCGA-ZP-A9CZ	TCGA-LIHC	6e118e72-6654-42fc-92f5-c7a39e44bb15	TCGA-ZP-A9CZ-01A	0935a976-0547-443c-9d7d-04a2bee8bfe2	TCGA-ZP-A9CZ-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
ee19e314-2db2-4076-81cc-01e4cbd7f75b	TCGA-ZP-A9CZ-01A-11R	22077056-067d-4db5-98e5-106778ceca56	TCGA-ZP-A9CZ	TCGA-LIHC	6e118e72-6654-42fc-92f5-c7a39e44bb15	TCGA-ZP-A9CZ-01A	0935a976-0547-443c-9d7d-04a2bee8bfe2	TCGA-ZP-A9CZ-01A-11	--	released	RNA	--	1.82	0.16	UV Spec	R	--	--	--	--
156cf6a4-2e62-4c30-a0cf-58fe19bd49ea	TCGA-ZP-A9CZ-10A-01D	22077056-067d-4db5-98e5-106778ceca56	TCGA-ZP-A9CZ	TCGA-LIHC	7ac6e0fa-9047-4541-8293-b1381dc4bc0c	TCGA-ZP-A9CZ-10A	ead52c2f-7f4f-4550-8f26-53e1ffa6aad7	TCGA-ZP-A9CZ-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
759a5a7f-d2ff-4e64-a3a9-185659491777	TCGA-ZP-A9CZ-10A-01W	22077056-067d-4db5-98e5-106778ceca56	TCGA-ZP-A9CZ	TCGA-LIHC	7ac6e0fa-9047-4541-8293-b1381dc4bc0c	TCGA-ZP-A9CZ-10A	ead52c2f-7f4f-4550-8f26-53e1ffa6aad7	TCGA-ZP-A9CZ-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
4f29ba9e-4069-4356-874e-ceb4491c7caf	TCGA-G3-A3CG-01A-11R	8a14d153-bbf7-4512-a067-976edfb65f91	TCGA-G3-A3CG	TCGA-LIHC	d02deece-d8bc-4614-ac26-60a4282fdb07	TCGA-G3-A3CG-01A	30191e3e-f9df-4f1e-bcc3-59381f678daf	TCGA-G3-A3CG-01A-11	--	released	RNA	--	1.71	0.17	UV Spec	R	--	--	--	--
a61851db-1308-4560-ae87-14940fed7565	TCGA-G3-A3CG-01A-11W	8a14d153-bbf7-4512-a067-976edfb65f91	TCGA-G3-A3CG	TCGA-LIHC	d02deece-d8bc-4614-ac26-60a4282fdb07	TCGA-G3-A3CG-01A	30191e3e-f9df-4f1e-bcc3-59381f678daf	TCGA-G3-A3CG-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
ca63fb6d-da60-4216-b43f-f3ba15e294f3	TCGA-G3-A3CG-01A-11D	8a14d153-bbf7-4512-a067-976edfb65f91	TCGA-G3-A3CG	TCGA-LIHC	d02deece-d8bc-4614-ac26-60a4282fdb07	TCGA-G3-A3CG-01A	30191e3e-f9df-4f1e-bcc3-59381f678daf	TCGA-G3-A3CG-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
352c6251-6caa-4af4-8617-9652d59a5826	TCGA-G3-A3CG-10A-01W	8a14d153-bbf7-4512-a067-976edfb65f91	TCGA-G3-A3CG	TCGA-LIHC	df5b8c9d-3ffc-4adf-9cef-3d41bd356085	TCGA-G3-A3CG-10A	63a8f891-dc7f-423d-a645-af8d367e2eb1	TCGA-G3-A3CG-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
ced26486-e980-4a33-b3ca-49dd818e1141	TCGA-G3-A3CG-10A-01D	8a14d153-bbf7-4512-a067-976edfb65f91	TCGA-G3-A3CG	TCGA-LIHC	df5b8c9d-3ffc-4adf-9cef-3d41bd356085	TCGA-G3-A3CG-10A	63a8f891-dc7f-423d-a645-af8d367e2eb1	TCGA-G3-A3CG-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
d257911f-7364-4b5a-a904-14e946d9a7e6	TCGA-HP-A5N0-01A-11D	7f8e25d4-6021-4327-96ab-79b6fcc97a24	TCGA-HP-A5N0	TCGA-LIHC	26dc1e14-4925-4258-8e46-1d52dfdd1b4f	TCGA-HP-A5N0-01A	463725da-64e3-4bcb-bc2f-c146179c3c41	TCGA-HP-A5N0-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
4215273c-dfbd-433f-9c41-03d257819ac6	TCGA-HP-A5N0-01A-11W	7f8e25d4-6021-4327-96ab-79b6fcc97a24	TCGA-HP-A5N0	TCGA-LIHC	26dc1e14-4925-4258-8e46-1d52dfdd1b4f	TCGA-HP-A5N0-01A	463725da-64e3-4bcb-bc2f-c146179c3c41	TCGA-HP-A5N0-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
fe1c7f61-4ee5-4145-8cb6-a5a3ce128ec2	TCGA-HP-A5N0-01A-11R	7f8e25d4-6021-4327-96ab-79b6fcc97a24	TCGA-HP-A5N0	TCGA-LIHC	26dc1e14-4925-4258-8e46-1d52dfdd1b4f	TCGA-HP-A5N0-01A	463725da-64e3-4bcb-bc2f-c146179c3c41	TCGA-HP-A5N0-01A-11	--	released	RNA	--	1.9	0.17	UV Spec	R	--	--	--	--
afdedfb4-4502-4caa-9fb8-540df35570f9	TCGA-HP-A5N0-10A-01W	7f8e25d4-6021-4327-96ab-79b6fcc97a24	TCGA-HP-A5N0	TCGA-LIHC	716a8ed3-3fcc-46ae-8d1c-2bf295f57133	TCGA-HP-A5N0-10A	1c249191-0ccc-4b82-be6a-7d2970fded85	TCGA-HP-A5N0-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
45cd1700-f97b-4295-85dc-c098c0f3fc4a	TCGA-HP-A5N0-10A-01D	7f8e25d4-6021-4327-96ab-79b6fcc97a24	TCGA-HP-A5N0	TCGA-LIHC	716a8ed3-3fcc-46ae-8d1c-2bf295f57133	TCGA-HP-A5N0-10A	1c249191-0ccc-4b82-be6a-7d2970fded85	TCGA-HP-A5N0-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
d8e7ed7e-9a97-46e1-bcef-e4456a4abc27	TCGA-DD-A4NG-01A-11W	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	38507edd-dfb4-4931-9895-2c0482bd4555	TCGA-DD-A4NG-01A	fdbb0239-1cd7-44cd-a1e7-ec2a0978d5a0	TCGA-DD-A4NG-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
7e980816-1e0a-478a-a0c5-c3cb3b98c70d	TCGA-DD-A4NG-01A-11D	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	38507edd-dfb4-4931-9895-2c0482bd4555	TCGA-DD-A4NG-01A	fdbb0239-1cd7-44cd-a1e7-ec2a0978d5a0	TCGA-DD-A4NG-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
0941e13e-7b96-497d-9b58-b5ba2a135f1a	TCGA-DD-A4NG-01A-11R	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	38507edd-dfb4-4931-9895-2c0482bd4555	TCGA-DD-A4NG-01A	fdbb0239-1cd7-44cd-a1e7-ec2a0978d5a0	TCGA-DD-A4NG-01A-11	--	released	RNA	--	1.84	0.16	UV Spec	R	--	--	--	--
10a9d570-b76c-4db3-b7f1-ba7fe67e85d3	TCGA-DD-A4NG-10A-01W	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	ca88f939-9eea-4f1a-aa3f-002f3fab7161	TCGA-DD-A4NG-10A	da89428d-d262-4c8c-9541-8e9303ca5fdb	TCGA-DD-A4NG-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
71c12685-8989-466f-9369-e54bda854b1e	TCGA-DD-A4NG-10A-01D	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	ca88f939-9eea-4f1a-aa3f-002f3fab7161	TCGA-DD-A4NG-10A	da89428d-d262-4c8c-9541-8e9303ca5fdb	TCGA-DD-A4NG-10A-01	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
ea8387ae-33cf-4e2f-9f89-ea694cd68e43	TCGA-DD-A4NG-11A-11W	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	ded5062c-1f0d-4191-9570-680587079181	TCGA-DD-A4NG-11A	1a28df96-f7a0-49f4-bed3-d2c07bee8422	TCGA-DD-A4NG-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
79ee8c1f-afbe-4725-938c-5a1de1001364	TCGA-DD-A4NG-11A-11D	89791f8f-dc06-4a04-b166-afbfd6cf53de	TCGA-DD-A4NG	TCGA-LIHC	ded5062c-1f0d-4191-9570-680587079181	TCGA-DD-A4NG-11A	1a28df96-f7a0-49f4-bed3-d2c07bee8422	TCGA-DD-A4NG-11A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
94fa90f1-a967-4bd0-aaf4-e5df7e4e4845	TCGA-DD-AADI-10A-01D	97472e71-66eb-434b-81b0-d727765f44cb	TCGA-DD-AADI	TCGA-LIHC	e1190f98-320b-473e-be1c-92a54771d7bb	TCGA-DD-AADI-10A	51281380-1a76-4e68-a39d-f74ea194b011	TCGA-DD-AADI-10A-01	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
49799bf8-5c4f-4fad-aadb-8709e5436b1e	TCGA-DD-AADI-01A-11D	97472e71-66eb-434b-81b0-d727765f44cb	TCGA-DD-AADI	TCGA-LIHC	49b874c4-a313-4678-ab43-3e4fa8bf97b7	TCGA-DD-AADI-01A	feb9038b-ea10-4144-8919-de6c7c210c6e	TCGA-DD-AADI-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
3593e47a-97c0-4077-9a22-1e9c0cd185ec	TCGA-DD-AADI-01A-11R	97472e71-66eb-434b-81b0-d727765f44cb	TCGA-DD-AADI	TCGA-LIHC	49b874c4-a313-4678-ab43-3e4fa8bf97b7	TCGA-DD-AADI-01A	feb9038b-ea10-4144-8919-de6c7c210c6e	TCGA-DD-AADI-01A-11	--	released	RNA	--	1.88	0.17	UV Spec	R	--	--	--	--
ed84d05a-9786-42ef-8071-4d3da6fea457	TCGA-BC-A110-11A-11R	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	aa8d7157-7345-4255-84d4-c4b6747e3a72	TCGA-BC-A110-11A	758b0dec-533a-47ad-b67e-ead753f40aa1	TCGA-BC-A110-11A-11	--	released	RNA	--	1.86	0.17	UV Spec	R	--	--	--	--
eb2077da-b086-4487-afbb-e9b44e3809ce	TCGA-BC-A110-11A-11W	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	aa8d7157-7345-4255-84d4-c4b6747e3a72	TCGA-BC-A110-11A	758b0dec-533a-47ad-b67e-ead753f40aa1	TCGA-BC-A110-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
752312b9-2c39-4374-8099-eda9ea2fb9c1	TCGA-BC-A110-11A-11D	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	aa8d7157-7345-4255-84d4-c4b6747e3a72	TCGA-BC-A110-11A	758b0dec-533a-47ad-b67e-ead753f40aa1	TCGA-BC-A110-11A-11	--	released	DNA	--	1.91	0.17	UV Spec	D	--	--	--	--
b07ed35d-cb4c-4ebb-a220-fd7df50d506a	TCGA-BC-A110-01A-11D	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	4db99739-f0d5-4db9-a5fa-4445c7a61b4b	TCGA-BC-A110-01A	96919132-2dcd-4ade-9b2f-1ae96c709ae5	TCGA-BC-A110-01A-11	--	released	DNA	--	1.93	0.16	UV Spec	D	--	--	--	--
f9966bcd-b5ff-4709-a4e4-ebbbc96de9bb	TCGA-BC-A110-01A-11W	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	4db99739-f0d5-4db9-a5fa-4445c7a61b4b	TCGA-BC-A110-01A	96919132-2dcd-4ade-9b2f-1ae96c709ae5	TCGA-BC-A110-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
2cff272d-9588-47cc-917a-edcc29c257b6	TCGA-BC-A110-01A-11R	cf028bce-d20d-42b8-8507-1ec94a391e85	TCGA-BC-A110	TCGA-LIHC	4db99739-f0d5-4db9-a5fa-4445c7a61b4b	TCGA-BC-A110-01A	96919132-2dcd-4ade-9b2f-1ae96c709ae5	TCGA-BC-A110-01A-11	--	released	RNA	--	1.88	0.17	UV Spec	R	--	--	--	--
4ca55ef6-b888-4e74-860a-c494190b2a5f	TCGA-DD-AAEG-10A-01D	bd627786-31a8-46d9-b3e2-7f489d50f608	TCGA-DD-AAEG	TCGA-LIHC	e8169e30-33ec-4fa5-9348-91c1f3bb7c5d	TCGA-DD-AAEG-10A	aa1c80b1-bf23-4466-9dc7-953c198b6c96	TCGA-DD-AAEG-10A-01	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
5df7fc4b-e70f-4667-a509-53fa83af7066	TCGA-DD-AAEG-10A-01W	bd627786-31a8-46d9-b3e2-7f489d50f608	TCGA-DD-AAEG	TCGA-LIHC	e8169e30-33ec-4fa5-9348-91c1f3bb7c5d	TCGA-DD-AAEG-10A	aa1c80b1-bf23-4466-9dc7-953c198b6c96	TCGA-DD-AAEG-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
22e5e37d-0d1e-4bcc-a1a3-75829616e67b	TCGA-DD-AAEG-01A-11D	bd627786-31a8-46d9-b3e2-7f489d50f608	TCGA-DD-AAEG	TCGA-LIHC	e8159d19-97f4-4690-b60b-40080d1e83eb	TCGA-DD-AAEG-01A	4d3bc033-579e-49bb-99f2-1292bcdbe4b6	TCGA-DD-AAEG-01A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
8de4e99f-aca1-4517-9d01-fec7f53b08f4	TCGA-DD-AAEG-01A-11R	bd627786-31a8-46d9-b3e2-7f489d50f608	TCGA-DD-AAEG	TCGA-LIHC	e8159d19-97f4-4690-b60b-40080d1e83eb	TCGA-DD-AAEG-01A	4d3bc033-579e-49bb-99f2-1292bcdbe4b6	TCGA-DD-AAEG-01A-11	--	released	RNA	--	1.86	0.16	UV Spec	R	--	--	--	--
e37fce87-7f66-4ac1-b58a-f67cf788fc40	TCGA-DD-AAEG-01A-11W	bd627786-31a8-46d9-b3e2-7f489d50f608	TCGA-DD-AAEG	TCGA-LIHC	e8159d19-97f4-4690-b60b-40080d1e83eb	TCGA-DD-AAEG-01A	4d3bc033-579e-49bb-99f2-1292bcdbe4b6	TCGA-DD-AAEG-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
dceadafe-ea10-40f5-8427-afabb9bb6581	TCGA-DD-AAEI-01A-11R	34416be6-b6d6-4029-b899-9ba685e39590	TCGA-DD-AAEI	TCGA-LIHC	dcc6d13a-31e3-495a-8d63-5c897fc3c4a0	TCGA-DD-AAEI-01A	f3f0eb33-2627-4820-bc35-c6015b8a3abc	TCGA-DD-AAEI-01A-11	--	released	RNA	--	1.88	0.17	UV Spec	R	--	--	--	--
744c24ec-26cc-4723-9a77-16169666d9fa	TCGA-DD-AAEI-01A-11D	34416be6-b6d6-4029-b899-9ba685e39590	TCGA-DD-AAEI	TCGA-LIHC	dcc6d13a-31e3-495a-8d63-5c897fc3c4a0	TCGA-DD-AAEI-01A	f3f0eb33-2627-4820-bc35-c6015b8a3abc	TCGA-DD-AAEI-01A-11	--	released	DNA	--	--	0.14	PicoGreen	D	--	--	--	--
08e3b262-b67a-468e-b3b2-a0be2d673efa	TCGA-DD-AAEI-10A-01D	34416be6-b6d6-4029-b899-9ba685e39590	TCGA-DD-AAEI	TCGA-LIHC	7e4d5a9a-3c2a-4482-bebb-42493641dfd4	TCGA-DD-AAEI-10A	45042010-0ce6-4694-a952-08df009cf79f	TCGA-DD-AAEI-10A-01	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
4afc6bfe-bb8e-4ab2-b2ab-7175da37f7f1	TCGA-FV-A3I0-11A-11R	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	52bca35c-ecf3-4e3c-8e98-596622b4adfd	TCGA-FV-A3I0-11A	a5521e26-4c6b-46da-b28e-ac49e176fc6b	TCGA-FV-A3I0-11A-11	--	released	RNA	--	1.83	0.17	UV Spec	R	--	--	--	--
e9e3fca3-b997-4caa-bc11-6b4aa7e3709f	TCGA-FV-A3I0-11A-11D	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	52bca35c-ecf3-4e3c-8e98-596622b4adfd	TCGA-FV-A3I0-11A	a5521e26-4c6b-46da-b28e-ac49e176fc6b	TCGA-FV-A3I0-11A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
a9769ad1-1bf7-4192-b836-cb879e22dd0f	TCGA-FV-A3I0-11A-11W	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	52bca35c-ecf3-4e3c-8e98-596622b4adfd	TCGA-FV-A3I0-11A	a5521e26-4c6b-46da-b28e-ac49e176fc6b	TCGA-FV-A3I0-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
1ffb6b46-bc81-444a-9101-eab91b1e4af2	TCGA-FV-A3I0-01A-11W	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	810d65b3-59d9-4815-aa41-0c21a0d17ac2	TCGA-FV-A3I0-01A	905f2f8b-a8d6-4a0e-9f6d-56269f8dd480	TCGA-FV-A3I0-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
106710d4-f04d-4271-8156-f631b5c5ca3f	TCGA-FV-A3I0-01A-11R	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	810d65b3-59d9-4815-aa41-0c21a0d17ac2	TCGA-FV-A3I0-01A	905f2f8b-a8d6-4a0e-9f6d-56269f8dd480	TCGA-FV-A3I0-01A-11	--	released	RNA	--	1.87	0.17	UV Spec	R	--	--	--	--
ec4e5634-c04c-440d-8a8c-5a688d9103b2	TCGA-FV-A3I0-01A-11D	a8c2aa08-9156-4845-ad77-5e060858c757	TCGA-FV-A3I0	TCGA-LIHC	810d65b3-59d9-4815-aa41-0c21a0d17ac2	TCGA-FV-A3I0-01A	905f2f8b-a8d6-4a0e-9f6d-56269f8dd480	TCGA-FV-A3I0-01A-11	--	released	DNA	--	--	0.15	PicoGreen	D	--	--	--	--
a20f741a-7a5e-4c3c-964b-bd7e5e0b2d54	TCGA-DD-A39Y-01A-11R	bed1d731-e382-4b80-9604-e6dd68d9c0ab	TCGA-DD-A39Y	TCGA-LIHC	5c9a03b5-3bbe-4377-b837-20cc178a9c2c	TCGA-DD-A39Y-01A	8afee127-f02d-4ca1-8ed7-984c88ec7f09	TCGA-DD-A39Y-01A-11	--	released	RNA	--	1.77	0.16	UV Spec	R	--	--	--	--
bd9dd226-1f69-4f1d-a8ff-3df0925898f1	TCGA-DD-A39Y-01A-11D	bed1d731-e382-4b80-9604-e6dd68d9c0ab	TCGA-DD-A39Y	TCGA-LIHC	5c9a03b5-3bbe-4377-b837-20cc178a9c2c	TCGA-DD-A39Y-01A	8afee127-f02d-4ca1-8ed7-984c88ec7f09	TCGA-DD-A39Y-01A-11	--	released	DNA	--	--	0.16	PicoGreen	D	--	--	--	--
860b50ac-4ff6-4e5e-9707-f73cd5aff334	TCGA-DD-A39Y-01A-11W	bed1d731-e382-4b80-9604-e6dd68d9c0ab	TCGA-DD-A39Y	TCGA-LIHC	5c9a03b5-3bbe-4377-b837-20cc178a9c2c	TCGA-DD-A39Y-01A	8afee127-f02d-4ca1-8ed7-984c88ec7f09	TCGA-DD-A39Y-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
c986fa33-d6a0-4dc4-bcd1-c6b16693c02a	TCGA-DD-A39Y-11A-11D	bed1d731-e382-4b80-9604-e6dd68d9c0ab	TCGA-DD-A39Y	TCGA-LIHC	932f1554-5556-4808-81c9-4c2eeb4fb01d	TCGA-DD-A39Y-11A	0d0d572b-5f88-4f4f-b074-418afbcd2662	TCGA-DD-A39Y-11A-11	--	released	DNA	--	--	0.17	PicoGreen	D	--	--	--	--
7347bee8-1619-41d1-afae-7599d0c6957d	TCGA-DD-A39Y-11A-11W	bed1d731-e382-4b80-9604-e6dd68d9c0ab	TCGA-DD-A39Y	TCGA-LIHC	932f1554-5556-4808-81c9-4c2eeb4fb01d	TCGA-DD-A39Y-11A	0d0d572b-5f88-4f4f-b074-418afbcd2662	TCGA-DD-A39Y-11A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
622d31a4-5554-4be9-aa32-5f2be022950c	TCGA-CC-A1HT-01A-11D	670c1cbc-4494-45f1-bb8b-18db82d4f7e0	TCGA-CC-A1HT	TCGA-LIHC	96f911ed-2064-4745-ad07-6c47b0a0c7cd	TCGA-CC-A1HT-01A	98a3c8db-2e45-4d98-b754-057e0eba9e2d	TCGA-CC-A1HT-01A-11	--	released	DNA	--	1.95	0.16	UV Spec	D	--	--	--	--
82d5bba5-b989-450c-963c-c14f306f1269	TCGA-CC-A1HT-01A-11W	670c1cbc-4494-45f1-bb8b-18db82d4f7e0	TCGA-CC-A1HT	TCGA-LIHC	96f911ed-2064-4745-ad07-6c47b0a0c7cd	TCGA-CC-A1HT-01A	98a3c8db-2e45-4d98-b754-057e0eba9e2d	TCGA-CC-A1HT-01A-11	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
61cecd79-0ce4-4109-95be-ddd9805e0a1b	TCGA-CC-A1HT-01A-11R	670c1cbc-4494-45f1-bb8b-18db82d4f7e0	TCGA-CC-A1HT	TCGA-LIHC	96f911ed-2064-4745-ad07-6c47b0a0c7cd	TCGA-CC-A1HT-01A	98a3c8db-2e45-4d98-b754-057e0eba9e2d	TCGA-CC-A1HT-01A-11	--	released	RNA	--	1.85	0.16	UV Spec	R	--	--	--	--
37452df6-deef-4efd-919d-8f32def0ed1e	TCGA-CC-A1HT-10A-01W	670c1cbc-4494-45f1-bb8b-18db82d4f7e0	TCGA-CC-A1HT	TCGA-LIHC	1e5ff690-f65d-4d2f-9f81-07e87562f515	TCGA-CC-A1HT-10A	1db6ce50-1477-41e9-913d-bee0805bcc09	TCGA-CC-A1HT-10A-01	--	released	Repli-G (Qiagen) DNA	--	--	--	--	W	--	--	--	--
2fb18528-36da-475f-b825-36e6d090f25f	TCGA-CC-A1HT-10A-01D	670c1cbc-4494-45f1-bb8b-18db82d4f7e0	TCGA-CC-A1HT	TCGA-LIHC	1e5ff690-f65d-4d2f-9f81-07e87562f515	TCGA-CC-A1HT-10A	1db6ce50-1477-41e9-913d-bee0805bcc09	TCGA-CC-A1HT-10A-01	--	released	DNA	--	1.93	0.17	UV Spec	D	--	--	--	--
